"File","Line","Text"
"lib\screens\character_edit_page.dart","2136","'⚠️ 第一個 Voice 預載發生錯誤：$e'"
"lib\screens\character_edit_page.dart","2167","'========== 開始配對 Voice Bank =========='"
"lib\screens\character_edit_page.dart","2185","'✅ matchVoiceFromBank 回傳：${result.data}'"
"lib\screens\character_edit_page.dart","2189","'語音服務回傳格式錯誤'"
"lib\screens\character_edit_page.dart","2199","'語音服務沒有回傳 previews'"
"lib\screens\character_edit_page.dart","2208","'⚠️ 第 $i 個配對結果格式錯誤，已略過'"
"lib\screens\character_edit_page.dart","2222","'⚠️ 第 $i 個配對結果缺少 voiceId，已略過'"
"lib\screens\character_edit_page.dart","2284","'✅ 成功配對 ${matchedSamples.length} 個 Voice Bank 聲音'"
"lib\screens\character_edit_page.dart","2291","'========== Voice Bank 配對失敗 =========='"
"lib\screens\character_edit_page.dart","2311","'========== Voice Bank 配對未知錯誤 =========='"
"lib\screens\character_edit_page.dart","2387","'⚡ 使用 Voice 快取：$voiceId'"
"lib\screens\character_edit_page.dart","2389","'⏳ Voice 尚未快取，開始生成：$voiceId'"
"lib\screens\character_edit_page.dart","2404","'試聽服務回傳格式錯誤'"
"lib\screens\character_edit_page.dart","2415","'試聽音訊資料為空'"
"lib\screens\character_edit_page.dart","2421","'試聽音訊解析失敗'"
"lib\screens\character_edit_page.dart","2429","'⚠️ Voice 清單已更新，略過舊音訊'"
"lib\screens\character_edit_page.dart","2467","'試聽聲音發生錯誤：$e'"
"lib\screens\character_edit_page.dart","2527","'試聽服務回傳格式錯誤'"
"lib\screens\character_edit_page.dart","2538","'試聽音訊資料為空'"
"lib\screens\character_edit_page.dart","2554","'========== testVoiceSettings 失敗 =========='"
"lib\screens\character_edit_page.dart","2569","'❌ 試聽失敗：$e'"
"lib\screens\character_edit_page.dart","2631","'✅ Voice選定正式 Voice ID：$realVoiceId'"
"lib\screens\character_edit_page.dart","2708","'========== 儲存 Voice Bank 選擇失敗 =========='"
"lib\screens\character_edit_page.dart","2724","'========== 選定 Voice Bank 聲音失敗 =========='"
"lib\screens\character_edit_page.dart","3083","'角色設定'"
"lib\screens\character_edit_page.dart","3128","'測試'"
"lib\screens\character_edit_page.dart","3495","'基本資料'"
"lib\screens\character_edit_page.dart","3611","'與主角色的設定'"
"lib\screens\character_edit_page.dart","3618","'描述這名配角與主角色之間的關係，以及他在故事中的位置。'"
"lib\screens\character_edit_page.dart","4201","'點擊圖片可預覽大圖'"
"lib\screens\character_edit_page.dart","4356","'第一張圖片將作為主要頭像'"
"lib\screens\character_edit_page.dart","4457","'其他角色照片'"
"lib\screens\character_edit_page.dart","4541","'點擊照片可預覽；鉛筆可編輯照片設定'"
"lib\screens\character_edit_page.dart","5156","'⚠ $label 已超出 ${numberFormatter.format(overflow)} 字，請修正後再發布。'"
"lib\screens\character_model.dart","150","'神祕創作者'"
"lib\screens\character_model.dart","295","""相簿圖片網址轉換失敗: $err"""
"lib\screens\character_model.dart","302","""讀取相簿資料時發生錯誤: $e"""
"lib\screens\character_model.dart","317","""大頭貼網址轉換失敗: $e"""
"lib\screens\character_model.dart","355","'未選擇'"
"lib\screens\character_model.dart","366","'神祕創作者'"
"lib\screens\character_model.dart","453","""正在讀取中..."""
"lib\screens\character_model.dart","462","""未知"""
"lib\screens\character_model.dart","466","""背景故事載入中..."""
"lib\screens\character_model.dart","467","""初始劇情同步中..."""
"lib\screens\character_model.dart","468","""正在準備開場白..."""
"lib\screens\character_model.dart","469","""正在加載背景..."""
"lib\screens\character_model.dart","470","""世界觀載入中..."""
"lib\screens\character_model.dart","471","""正在載入角色核心設定..."""
"lib\screens\character_model.dart","472","""正在加載性格..."""
"lib\screens\character_model.dart","473","""外貌描述加載中..."""
"lib\screens\character_model.dart","474","""未知"""
"lib\screens\character_model.dart","476","""正在加載語氣..."""
"lib\screens\character_model.dart","478","""尚未讀取"""
"lib\screens\character_model.dart","480","""陌生人"""
"lib\screens\character_model.dart","481","""對話範例讀取中..."""
"lib\screens\character_model.dart","484","""初識"""
"lib\screens\character_model.dart","485","""熟識"""
"lib\screens\character_model.dart","486","""曖昧"""
"lib\screens\character_npc_tab.dart","60","'＋ 新增配角'"
"lib\screens\character_npc_tab.dart","73","'已加入的配角  ${npcCharacters.length}'"
"lib\screens\character_npc_tab.dart","89","'未命名配角'"
"lib\screens\character_npc_tab.dart","152","'配角設定'"
"lib\screens\character_npc_tab.dart","162","'建立會在故事裡登場的重要人物，讓角色世界更完整。'"
"lib\screens\character_npc_tab.dart","199","'目前尚未新增配角'"
"lib\screens\character_npc_tab.dart","208","'新增後可以在這裡查看、編輯與管理配角設定。'"
"lib\screens\character_npc_tab.dart","234","'$age歲'"
"lib\screens\character_npc_tab.dart","294","'與主角色：$relationship'"
"lib\screens\character_npc_tab.dart","312","'更多'"
"lib\screens\character_npc_tab.dart","330","'編輯'"
"lib\screens\character_npc_tab.dart","337","'刪除'"
"lib\screens\character_npc_tab.dart","358","'角'"
"lib\screens\character_profile_page.dart","70","'旅人'"
"lib\screens\character_profile_page.dart","88","'神祕創作者'"
"lib\screens\character_profile_page.dart","89","'神秘創作者'"
"lib\screens\character_profile_page.dart","135","'她'"
"lib\screens\character_profile_page.dart","136","'他'"
"lib\screens\character_profile_page.dart","137","'它'"
"lib\screens\character_profile_page.dart","167","""⚠️ 找不到 ShowCaseWidget"""
"lib\screens\character_profile_page.dart","232","'⚠️ 讀取角色收藏狀態失敗：$e'"
"lib\screens\character_profile_page.dart","274","'❌ 更新角色收藏失敗：$e'"
"lib\screens\character_profile_page.dart","321","'❌ 讀取創作者追蹤狀態失敗：$e'"
"lib\screens\character_profile_page.dart","356","'⚠️ 讀取創作者名稱失敗，暫用角色資料名稱：$e'"
"lib\screens\character_profile_page.dart","360","'神秘創作者'"
"lib\screens\character_profile_page.dart","361","'神祕創作者'"
"lib\screens\character_profile_page.dart","423","'❌ 追蹤關係寫入失敗：$e'"
"lib\screens\character_profile_page.dart","464","'✅ 追蹤通知寄送成功'"
"lib\screens\character_profile_page.dart","468","'⚠️ 追蹤已成功，但通知寄送失敗：$e'"
"lib\screens\character_profile_page.dart","496","""抓取玩家暱稱失敗: $e"""
"lib\screens\character_profile_page.dart","554","""翻譯詳情失敗: $e"""
"lib\screens\character_profile_page.dart","580","""檢查按讚狀態失敗: $e"""
"lib\screens\character_profile_page.dart","595","'神祕創作者'"
"lib\screens\character_profile_page.dart","596","'神秘創作者'"
"lib\screens\character_profile_page.dart","922","'找不到角色邀請卡'"
"lib\screens\character_profile_page.dart","934","'無法產生角色邀請卡'"
"lib\screens\character_profile_page.dart","987","'❌ 角色邀請卡分享失敗：$error'"
"lib\screens\character_profile_page.dart","1115","'⚠️ 分享卡片圖片預載失敗：$error'"
"lib\screens\character_profile_page.dart","1143","""檢查好友狀態失敗: $e"""
"lib\screens\character_profile_page.dart","1185","""❌ 刪除好友失敗: $e"""
"lib\screens\character_profile_page.dart","1211","""切換好友狀態失敗: $e"""
"lib\screens\character_profile_page.dart","1267","""✅ 成功幫總裁追回舊好感度：$highest 分！"""
"lib\screens\character_profile_page.dart","1283","""紀錄足跡失敗: $e"""
"lib\screens\character_profile_page.dart","1299","""🌐 正在為翻譯時空迴音: $content"""
"lib\screens\character_profile_page.dart","1313","""🔴 迴音翻譯失敗: $e"""
"lib\screens\character_profile_page.dart","1438","""按讚切換失敗: $e"""
"lib\screens\character_profile_page.dart","1674","""檢舉失敗: $e"""
"lib\screens\character_profile_page.dart","1736","""刪除記憶失敗: $e"""
"lib\screens\character_profile_page.dart","1846","'新增碎片失敗: $e'"
"lib\screens\character_profile_page.dart","2750","'取消收藏'"
"lib\screens\character_profile_page.dart","2750","'收藏角色'"
"lib\screens\character_profile_page.dart","3863","'更新碎片失敗: $e'"
"lib\screens\character_profile_page.dart","5124","""相簿單張照片轉換失敗: $err"""
"lib\screens\character_profile_page.dart","5132","""🚨 fetchPhotos 執行失敗: $e"""
"lib\screens\chat_home_page.dart","99","'🔔 處理待跳轉通知：$payload'"
"lib\screens\chat_home_page.dart","121","'解析備忘錄通知失敗：$error'"
"lib\screens\chat_home_page.dart","164","'找不到通知角色的聊天室：$characterId'"
"lib\screens\chat_home_page.dart","223","'從通知尋找聊天室失敗：$error'"
"lib\screens\chat_home_page.dart","427","'預載聊天室頭像失敗：$imageUrl，$error'"
"lib\screens\chat_home_page.dart","460","'最多可置頂 3 個聊天室，請先取消其他置頂聊天室。'"
"lib\screens\chat_home_page.dart","471","'已置頂聊天室'"
"lib\screens\chat_home_page.dart","479","'已取消置頂'"
"lib\screens\chat_home_page.dart","485","'更新置頂狀態失敗：$e'"
"lib\screens\chat_home_page.dart","555","'取消置頂'"
"lib\screens\chat_home_page.dart","555","'置頂聊天室'"
"lib\screens\chat_home_page.dart","615","""從聊天首頁獲取角色失敗: $e"""
"lib\screens\chat_home_page.dart","797","'預載角色圖片失敗：$imageUrl，$e'"
"lib\screens\chat_home_page.dart","1215","'時間：${_formatFullTimestamp(sessionData['"
"lib\screens\chat_input_bar.dart","162","'展開功能'"
"lib\screens\chat_page.dart","70","' 或 '"
"lib\screens\chat_page.dart","236","""玩家"""
"lib\screens\chat_page.dart","239","'玩家'"
"lib\screens\chat_page.dart","484","'未填寫'"
"lib\screens\chat_page.dart","485","'未填寫'"
"lib\screens\chat_page.dart","486","'未填寫'"
"lib\screens\chat_page.dart","487","'未填寫'"
"lib\screens\chat_page.dart","488","'未填寫'"
"lib\screens\chat_page.dart","496","'玩家'"
"lib\screens\chat_page.dart","497","'未填寫'"
"lib\screens\chat_page.dart","498","'未填寫'"
"lib\screens\chat_page.dart","544","'{{玩家名字}}'"
"lib\screens\chat_page.dart","548","'(玩家名字)'"
"lib\screens\chat_page.dart","555","'{{玩家名字}}'"
"lib\screens\chat_page.dart","559","'(玩家名字)'"
"lib\screens\chat_page.dart","719","'🧭 已記住最後聊天室：character=$safeCharacterId, session=$safeSessionId'"
"lib\screens\chat_page.dart","722","'⚠️ 儲存最後聊天室失敗：$e'"
"lib\screens\chat_page.dart","753","'🧭 已離開最後聊天室，保留聊天主分頁'"
"lib\screens\chat_page.dart","756","'⚠️ 清除最後聊天室失敗：$e'"
"lib\screens\chat_page.dart","808","'🧪 測試聊天室：略過正式房間資料讀取'"
"lib\screens\chat_page.dart","946","'⚠️ 讀取生日免費狀態失敗：$e'"
"lib\screens\chat_page.dart","995","""❌ monthlySubEndDate 格式錯誤: $e"""
"lib\screens\chat_page.dart","1061","""❌ 讀取對話次數失敗: $e"""
"lib\screens\chat_page.dart","1074","'网页版目前不提供充值服务，请使用《恋恋拾光》App 购买花花或订阅。'"
"lib\screens\chat_page.dart","1075","'網頁版目前不提供儲值服務，請使用《戀戀拾光》App 購買花花或訂閱。'"
"lib\screens\chat_page.dart","1152","""🎯 偵測到合格被邀請新人！計數器已啟動，目前已聊：$_currentReferralChatCount 句"""
"lib\screens\chat_page.dart","1212","""讀取舊名片失敗: $e"""
"lib\screens\chat_page.dart","1239","'找不到角色資料 ($charId)'"
"lib\screens\chat_page.dart","1246","""❌ 讀取角色失敗: $e"""
"lib\screens\chat_page.dart","1316","""🎤 角色語音設備已就緒"""
"lib\screens\chat_page.dart","1318","""❌ 設備初始化失敗: $e"""
"lib\screens\chat_page.dart","1343","""✨ 收到強制開新房指令，直接呼叫工程隊！"""
"lib\screens\chat_page.dart","1374","""❌ 管家尋找房間時發生錯誤: $e"""
"lib\screens\chat_page.dart","1464","'🌙 七夕首次赴約生成失敗：$e'"
"lib\screens\chat_page.dart","1553","""✨ 發現新房間或幽靈房間，啟動自動建房程序！"""
"lib\screens\chat_page.dart","1582","""讀取舊聊天室失敗: $e"""
"lib\screens\chat_page.dart","1627","'{{玩家名字}}'"
"lib\screens\chat_page.dart","1631","'{{玩家名字}}'"
"lib\screens\chat_page.dart","1676","""❌ 建立新聊天室失敗: $e"""
"lib\screens\chat_page.dart","1805","'✅ 上傳 $fileType 成功'"
"lib\screens\chat_page.dart","1812","""❌ 上傳 $fileType 失敗: $e"""
"lib\screens\chat_page.dart","1898","'[圖片]'"
"lib\screens\chat_page.dart","1904","'[錄音]'"
"lib\screens\chat_page.dart","2111","'❌ _sendMessage 發生錯誤: $e'"
"lib\screens\chat_page.dart","2194","'生理期狀態：玩家尚未建立生理期紀錄。'"
"lib\screens\chat_page.dart","2203","'生理期狀態：未知。'"
"lib\screens\chat_page.dart","2226","'生理期狀態：目前正在生理期，'"
"lib\screens\chat_page.dart","2227","'本次開始日為 ${DateFormat('"
"lib\screens\chat_page.dart","2228","'今天約為第 ${currentDay < 1 ? 1 : currentDay} 天。'"
"lib\screens\chat_page.dart","2236","'生理期狀態：今天仍在已記錄的生理期範圍內。'"
"lib\screens\chat_page.dart","2237","'生理期狀態：目前沒有進行中的生理期。'"
"lib\screens\chat_page.dart","2265","'今天記錄的心情：${moods.join('"
"lib\screens\chat_page.dart","2269","'今天記錄的身體狀態：${symptoms.join('"
"lib\screens\chat_page.dart","2273","'今天補充的心情：$customMood。'"
"lib\screens\chat_page.dart","2277","'今天補充的身體狀態：$customSymptom。'"
"lib\screens\chat_page.dart","2291","'玩家今天特別留給你的話：$note。'"
"lib\screens\chat_page.dart","2295","'以上是玩家主動記錄的當日背景資訊。'"
"lib\screens\chat_page.dart","2296","'角色可以依人設自然理解、關心或調整互動，'"
"lib\screens\chat_page.dart","2297","'但不必每則回覆都主動提起生理期、心情或症狀，'"
"lib\screens\chat_page.dart","2298","'也不要使用醫療診斷、心理諮商或教科書式口吻。'"
"lib\screens\chat_page.dart","2303","'❌ 讀取今日生理期與身心紀錄失敗：$e'"
"lib\screens\chat_page.dart","2305","'玩家今日生理期與身心紀錄暫時無法讀取，'"
"lib\screens\chat_page.dart","2306","'不得自行猜測或捏造相關狀態。'"
"lib\screens\chat_page.dart","2364","'讀取歷史紀錄逾時'"
"lib\screens\chat_page.dart","2393","'⚠️ 讀取重新生成起點失敗，暫時沿用目前故事狀態：$e'"
"lib\screens\chat_page.dart","2422","'[玩家曾傳來一張圖片，圖片內容如下：$imageDescription]'"
"lib\screens\chat_page.dart","2535","'【最高防護指令】這是玩家要求重新生成的對話。'"
"lib\screens\chat_page.dart","2536","'注意：玩家的時空設定與稱呼可能已在此刻發生變更！'"
"lib\screens\chat_page.dart","2537","'你必須立刻捨棄歷史紀錄中的舊稱呼，'"
"lib\screens\chat_page.dart","2538","'現在起，與你對話的主角稱呼強制更新為'"
"lib\screens\chat_page.dart","2539","'「$_playerNickname」，絕對不能叫錯！'"
"lib\screens\chat_page.dart","2540","'請視為全新的互動自然地接續。'"
"lib\screens\chat_page.dart","2541","'以下是對方當前的專屬時空設定：\n'"
"lib\screens\chat_page.dart","2543","'你必須嚴格根據這些設定與她互動，'"
"lib\screens\chat_page.dart","2544","'並以 JSON 格式回覆，格式為：'"
"lib\screens\chat_page.dart","2545","'{""response"": ""你的對話台詞"", '"
"lib\screens\chat_page.dart","2546","'""affectionChange"": 數字}。'"
"lib\screens\chat_page.dart","2559","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2563","'(玩家名字)'"
"lib\screens\chat_page.dart","2569","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2573","'(玩家名字)'"
"lib\screens\chat_page.dart","2580","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2584","'(玩家名字)'"
"lib\screens\chat_page.dart","2590","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2594","'(玩家名字)'"
"lib\screens\chat_page.dart","2600","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2604","'(玩家名字)'"
"lib\screens\chat_page.dart","2610","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2614","'(玩家名字)'"
"lib\screens\chat_page.dart","2620","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2624","'(玩家名字)'"
"lib\screens\chat_page.dart","2630","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2634","'(玩家名字)'"
"lib\screens\chat_page.dart","2640","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2644","'(玩家名字)'"
"lib\screens\chat_page.dart","2656","'{{玩家名字}}'"
"lib\screens\chat_page.dart","2660","'(玩家名字)'"
"lib\screens\chat_page.dart","2692","'🛑 重新生成已停止，忽略 HTTP 結果'"
"lib\screens\chat_page.dart","2699","'⚠️ 重新生成 HTTP 錯誤碼：${response.statusCode}'"
"lib\screens\chat_page.dart","2714","'重新生成回傳格式不正確'"
"lib\screens\chat_page.dart","2720","'🛑 後端確認重新生成已取消'"
"lib\screens\chat_page.dart","2740","'⚠️ 重新生成回傳成功，'"
"lib\screens\chat_page.dart","2741","'但 response 是空字串：$decodedBody'"
"lib\screens\chat_page.dart","2753","'訊息集合尚未完成初始化'"
"lib\screens\chat_page.dart","2797","'✅ 重新生成完成並成功寫入訊息：$aiMessageId'"
"lib\screens\chat_page.dart","2805","'🛑 重新生成已停止，忽略連線中斷：$e'"
"lib\screens\chat_page.dart","2812","'❌ 重新生成在前端發生錯誤：$e'"
"lib\screens\chat_page.dart","2909","'不再顯示此提示'"
"lib\screens\chat_page.dart","2962","'🗣️ 新人說話了！當前累計：'"
"lib\screens\chat_page.dart","2963","'$_currentReferralChatCount / 15 句'"
"lib\screens\chat_page.dart","3001","'✅ 星之邀約雙向派彩成功，雙方各獲得 50 花花'"
"lib\screens\chat_page.dart","3007","'ℹ️ 星之邀約獎勵已經發放過，不重複派彩'"
"lib\screens\chat_page.dart","3012","'❌ 星之邀約 Function 失敗：'"
"lib\screens\chat_page.dart","3023","'❌ 更新邀請進度或派彩失敗：$e'"
"lib\screens\chat_page.dart","3076","'背包掉落失敗: $e'"
"lib\screens\chat_page.dart","3164","""檢查背包彩蛋失敗: $e"""
"lib\screens\chat_page.dart","3188","'寫入系統公告失敗: $e'"
"lib\screens\chat_page.dart","3222","'寫入通話結束訊息失敗: $e'"
"lib\screens\chat_page.dart","3312","""獲取點數失敗: $e"""
"lib\screens\chat_page.dart","3811","""扣款失敗: $e"""
"lib\screens\chat_page.dart","3828","""抓取自訂背景失敗: $e"""
"lib\screens\chat_page.dart","3832","""🌟 準備傳進 CallOverlay 的背景圖片是: $finalBg"""
"lib\screens\chat_page.dart","3907","""保存回憶失敗: $e"""
"lib\screens\chat_page.dart","3925","'{{玩家名字}}'"
"lib\screens\chat_page.dart","3926","'(玩家名字)'"
"lib\screens\chat_page.dart","3952","'❌ 寫入創作者劇場開場失敗：$e'"
"lib\screens\chat_page.dart","3978","'請依照目前啟用的劇場設定，以角色身分自然開始這段故事。'"
"lib\screens\chat_page.dart","3979","'不要解釋劇場設定，也不要替玩家決定行動、台詞或感受，直接從角色可以感知與做出的反應開始。'"
"lib\screens\chat_page.dart","3985","'❌ 自行創建劇場開場生成失敗：$e'"
"lib\screens\chat_page.dart","4038","'⚠️ 即時確認生日免費狀態失敗：$e'"
"lib\screens\chat_page.dart","4154","'❌ 錯誤：等了 0.5 秒 '"
"lib\screens\chat_page.dart","4155","'_messagesCollection 還是 Null，'"
"lib\screens\chat_page.dart","4156","'無法寫入正式聊天室訊息！'"
"lib\screens\chat_page.dart","4180","'[圖片]'"
"lib\screens\chat_page.dart","4196","""❌ 網頁版錄音上傳失敗: $e"""
"lib\screens\chat_page.dart","4202","'[錄音]'"
"lib\screens\chat_page.dart","4325","'[玩家曾傳來一張圖片，圖片內容如下：$imageDescription]'"
"lib\screens\chat_page.dart","4448","""【最高防護指令】與你對話的對象叫做「$_playerNickname」！玩家已觸發特殊劇情，請配合 overrideSystemPrompt 的指示順暢地演出。以下是對方當前的時空設定：\n$dynamicProfile\n\n【玩家性別與稱呼規範】\n玩家性別設定：$playerGenderForAi\n$playerPronounGuide\n\n在實際回覆台詞中，禁止稱呼對方為「玩家」。你可以稱呼對方為「$_playerNickname」或使用符合性別設定的親暱稱呼。\n\n你必須嚴格以 JSON 格式回覆，格式為：{\"""
"lib\screens\chat_page.dart","4448","""你的對話台詞\"""
"lib\screens\chat_page.dart","4448",""": 數字}。affectionChange 代表這句話增加或減少的好感度(整數)。絕對不可以輸出任何其他格式或說明。"""
"lib\screens\chat_page.dart","4449","""【最高防護指令】請你「維持當前的聊天情境與場景」。記住，與你對話的對象稱呼是「$_playerNickname」，絕對不能叫錯！以下是對方當前的專屬時空設定：\n$dynamicProfile\n\n【玩家性別與稱呼規範】\n玩家性別設定：$playerGenderForAi\n$playerPronounGuide\n\n在實際回覆台詞中，禁止稱呼對方為「玩家」。你可以稱呼對方為「$_playerNickname」或使用符合性別設定的親暱稱呼。\n\n你必須嚴格根據這些設定與對方互動，並以 JSON 格式回覆，格式為：{\"""
"lib\screens\chat_page.dart","4449","""你的對話台詞\"""
"lib\screens\chat_page.dart","4449",""": 數字}。affectionChange 代表這句話增加或減少的好感度(整數)。絕對不可以輸出任何其他格式或說明。"""
"lib\screens\chat_page.dart","4462","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4466","'(玩家名字)'"
"lib\screens\chat_page.dart","4472","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4476","'(玩家名字)'"
"lib\screens\chat_page.dart","4483","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4487","'(玩家名字)'"
"lib\screens\chat_page.dart","4493","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4497","'(玩家名字)'"
"lib\screens\chat_page.dart","4504","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4508","'(玩家名字)'"
"lib\screens\chat_page.dart","4514","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4518","'(玩家名字)'"
"lib\screens\chat_page.dart","4524","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4528","'(玩家名字)'"
"lib\screens\chat_page.dart","4534","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4538","'(玩家名字)'"
"lib\screens\chat_page.dart","4544","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4548","'(玩家名字)'"
"lib\screens\chat_page.dart","4561","'{{玩家名字}}'"
"lib\screens\chat_page.dart","4565","'(玩家名字)'"
"lib\screens\chat_page.dart","4592","'他思考太久了'"
"lib\screens\chat_page.dart","4600","'🛑 訊息生成已停止，忽略連線中斷：$e'"
"lib\screens\chat_page.dart","4619","'🛑 訊息生成已停止，忽略 HTTP 結果'"
"lib\screens\chat_page.dart","4628","'🛑 後端確認訊息生成已取消'"
"lib\screens\chat_page.dart","4632","'🌙 七夕首次赴約訊息已經生成，略過重複請求'"
"lib\screens\chat_page.dart","4722","'更新正式好感度失敗：$e'"
"lib\screens\chat_page.dart","4745","'更新私人角色聊天時間失敗：$e'"
"lib\screens\chat_page.dart","4879","'❌ 發送訊息時發生嚴重錯誤: $e'"
"lib\screens\chat_page.dart","4880","'📍 錯誤堆疊: $stack'"
"lib\screens\chat_page.dart","4908","'男'"
"lib\screens\chat_page.dart","4908","'男性'"
"lib\screens\chat_page.dart","4908","'男生'"
"lib\screens\chat_page.dart","4909","'男性'"
"lib\screens\chat_page.dart","4912","'女'"
"lib\screens\chat_page.dart","4912","'女性'"
"lib\screens\chat_page.dart","4912","'女生'"
"lib\screens\chat_page.dart","4913","'女性'"
"lib\screens\chat_page.dart","4916","'其他'"
"lib\screens\chat_page.dart","4917","'其他'"
"lib\screens\chat_page.dart","4920","'未設定'"
"lib\screens\chat_page.dart","4925","'男性'"
"lib\screens\chat_page.dart","4926","'玩家設定為男性。請把對方視為男性，可以使用「你」「他」「男生」「先生」「男友」等稱呼。禁止稱對方為「妳」「她」「女生」「小姐」「女主角」「女友」，除非對方自己明確要求。不得反駁對方的男性身份。'"
"lib\screens\chat_page.dart","4928","'女性'"
"lib\screens\chat_page.dart","4929","'玩家設定為女性。請把對方視為女性，可以使用「妳」「她」「女生」「小姐」「女友」等稱呼。'"
"lib\screens\chat_page.dart","4931","'其他'"
"lib\screens\chat_page.dart","4932","'玩家性別設定為其他。請使用中性稱呼，例如「你」「對方」或玩家名字。不要擅自判定對方是男生或女生。'"
"lib\screens\chat_page.dart","4935","'玩家尚未設定性別。請使用中性稱呼，例如「你」「對方」或玩家名字。不要擅自判定對方是男生或女生。'"
"lib\screens\chat_page.dart","4967","'🧠 記憶捕捉任務結束, 狀態碼: ${response.statusCode}'"
"lib\screens\chat_page.dart","4969","'⚠️ 記憶捕捉背景失敗，不影響聊天: $e'"
"lib\screens\chat_page.dart","4972","'⚠️ 記憶捕捉啟動失敗，不影響聊天: $e'"
"lib\screens\chat_page.dart","5053","""心動日記進度更新成功: $progressField 從 $currentVal 變 ${currentVal + 1}"""
"lib\screens\chat_page.dart","5055","""心動日記任務已達標 ($currentVal/$goal)，不再增加次數"""
"lib\screens\chat_page.dart","5061","""更新心動日記進度失敗: $e"""
"lib\screens\chat_page.dart","5108","'在聊天室監聽花花點數失敗: $error'"
"lib\screens\chat_page.dart","5171","'🛑 AI 取消通知結果：'"
"lib\screens\chat_page.dart","5178","'⚠️ AI 取消通知失敗：$e'"
"lib\screens\chat_page.dart","5310","'基礎檔案'"
"lib\screens\chat_page.dart","5313","'尚未填寫'"
"lib\screens\chat_page.dart","5314","'尚未填寫'"
"lib\screens\chat_page.dart","5315","'尚未填寫'"
"lib\screens\chat_page.dart","5316","'這份拾光檔案還在等待主人動筆...'"
"lib\screens\chat_page.dart","5329","'基礎檔案'"
"lib\screens\chat_page.dart","5337","'未填寫'"
"lib\screens\chat_page.dart","5347","'尚未填寫'"
"lib\screens\chat_page.dart","5348","'尚未填寫'"
"lib\screens\chat_page.dart","5349","'尚未填寫'"
"lib\screens\chat_page.dart","5350","'這份拾光檔案還在等待主人動筆...'"
"lib\screens\chat_page.dart","5378","'⚠️ 劇情摘要未發送：尚未取得聊天室 ID'"
"lib\screens\chat_page.dart","5440","'⚠️ 劇情摘要未發送：無法取得登入憑證'"
"lib\screens\chat_page.dart","5470","'📖 劇情摘要任務完成：'"
"lib\screens\chat_page.dart","5475","'⚠️ 劇情摘要任務失敗：'"
"lib\screens\chat_page.dart","5482","'⚠️ 劇情摘要連線失敗：$error'"
"lib\screens\chat_page.dart","5487","'⚠️ 劇情摘要發送失敗：$e'"
"lib\screens\chat_page.dart","5879","'{{玩家名字}}'"
"lib\screens\chat_page.dart","5880","'名字:'"
"lib\screens\chat_page.dart","5881","'名字:'"
"lib\screens\chat_page.dart","5886","'{{玩家名字}}'"
"lib\screens\chat_page.dart","5887","'名字:'"
"lib\screens\chat_page.dart","5888","'名字:'"
"lib\screens\chat_page.dart","6042","""發送戳戳失敗: $e"""
"lib\screens\chat_page.dart","6051","'⚠️ 音訊 path 是空的'"
"lib\screens\chat_page.dart","6066","'❌ 找不到本機音訊檔: $localPath'"
"lib\screens\chat_page.dart","6078","'🎧 本機音訊大小: $fileSize bytes'"
"lib\screens\chat_page.dart","6094","'✅ 播放本機音訊'"
"lib\screens\chat_page.dart","6113","'🎧 最終播放網址: $playableUrl'"
"lib\screens\chat_page.dart","6119","'✅ 播放雲端音訊'"
"lib\screens\chat_page.dart","6121","'❌ 播放音訊失敗: $e'"
"lib\screens\chat_page.dart","6151","'🖼️ 玩家取消選圖'"
"lib\screens\chat_page.dart","6161","'🖼️ 已暫存聊天圖片，等待玩家輸入文字後送出'"
"lib\screens\chat_page.dart","6163","'❌ 選擇聊天室圖片失敗: $e'"
"lib\screens\chat_page.dart","6517","'麥克風權限被拒絕'"
"lib\screens\chat_page.dart","6558","'🎙️ 開始錄音：$recordingPath'"
"lib\screens\chat_page.dart","6560","'❌ 開始錄音失敗: $e'"
"lib\screens\chat_page.dart","6584","'✅ 錄音結束，檔案位置: $path'"
"lib\screens\chat_page.dart","6599","'❌ 停止錄音失敗: $e'"
"lib\screens\chat_page.dart","6615","'⚠️ 沒有錄音檔可以播放'"
"lib\screens\chat_page.dart","6621","'🎵 準備播放錄音: $path'"
